date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2024-02-27,sz.300750,155.0800,157.8500,154.5400,157.8300,156.0000,29040075,4531078101.3100,3,0.745600,1,1.173100,0
2024-02-28,sz.300750,158.1800,163.3000,157.0100,157.0100,157.8300,40091711,6423464926.2700,3,1.029400,1,-0.519500,0
2024-02-29,sz.300750,156.1000,163.7700,155.6600,163.5100,157.0100,39167504,6315294345.2700,3,1.005600,1,4.139900,0
2024-03-01,sz.300750,163.5300,165.5600,162.4000,164.5500,163.5100,28101336,4610970231.3500,3,0.721500,1,0.636000,0
2024-03-04,sz.300750,165.0000,167.8600,162.7700,163.9000,164.5500,26808577,4424835389.7400,3,0.688300,1,-0.395000,0
2024-03-05,sz.300750,162.1000,165.2000,160.0000,164.6500,163.9000,27549599,4478109343.9100,3,0.707300,1,0.457600,0
2024-03-06,sz.300750,162.5800,166.9000,161.7000,163.6400,164.6500,18718009,3067856204.7900,3,0.480600,1,-0.613400,0
2024-03-07,sz.300750,163.0000,164.1700,159.4800,160.1500,163.6400,22145021,3568786297.0000,3,0.568600,1,-2.132700,0
2024-03-08,sz.300750,159.1300,160.8000,156.6500,158.0000,160.1500,20217023,3194520067.0200,3,0.519100,1,-1.342500,0
2024-03-11,sz.300750,165.0000,181.6500,164.1000,180.8500,158.0000,76335047,13248182793.0200,3,1.959900,1,14.462000,0
2024-03-12,sz.300750,183.3400,186.4300,180.0000,185.8400,180.8500,62164900,11428112945.3400,3,1.596100,1,2.759200,0
2024-03-13,sz.300750,187.0000,187.6900,183.3000,185.1800,185.8400,34795798,6444102061.7200,3,0.893400,1,-0.355100,0
2024-03-14,sz.300750,184.8900,187.9600,182.9600,183.8100,185.1800,30535646,5642924971.2600,3,0.784000,1,-0.739800,0
2024-03-15,sz.300750,183.6300,183.9000,176.8500,181.0000,183.8100,35483644,6371462215.2000,3,0.911000,1,-1.528800,0
2024-03-18,sz.300750,190.0400,193.7600,188.9500,190.9600,181.0000,48305173,9229188790.0800,3,1.240200,1,5.502800,0
2024-03-19,sz.300750,190.4900,192.3000,186.6000,187.2500,190.9600,26957576,5099068938.6700,3,0.692100,1,-1.942800,0
2024-03-20,sz.300750,185.5100,191.2400,185.5100,189.4800,187.2500,21031584,3987105281.5900,3,0.540000,1,1.190900,0
2024-03-21,sz.300750,189.5100,191.8800,189.0800,189.0800,189.4800,18756720,3571619013.5900,3,0.481600,1,-0.211100,0
2024-03-22,sz.300750,189.0900,189.9100,184.9900,186.5100,189.0800,19103367,3563063417.1200,3,0.490500,1,-1.359200,0
2024-03-25,sz.300750,185.5700,188.2000,184.4800,184.8000,186.5100,16413365,3046334226.2800,3,0.421400,1,-0.916800,0
2024-03-26,sz.300750,185.7000,193.1300,185.6900,191.8000,184.8000,30247308,5746016495.9500,3,0.776600,1,3.787900,0
2024-03-27,sz.300750,191.7400,191.7500,188.0000,188.0000,191.8000,20645704,3910050276.4000,3,0.530100,1,-1.981200,0
2024-03-28,sz.300750,188.0700,191.7000,186.6000,188.7800,188.0000,20036725,3792149244.8200,3,0.514400,1,0.414900,0
2024-03-29,sz.300750,190.3000,195.0000,189.3800,190.1600,188.7800,16464806,3154024728.7300,3,0.422700,1,0.731000,0
2024-04-01,sz.300750,194.0000,199.8300,193.4000,197.8400,190.1600,27513187,5438688735.1700,3,0.706400,1,4.038700,0
2024-04-02,sz.300750,198.1000,201.5700,196.5000,199.7000,197.8400,24038110,4793028386.5000,3,0.617200,1,0.940200,0
2024-04-03,sz.300750,198.9400,198.9500,194.6000,197.6500,199.7000,23489041,4635543375.8300,3,0.603100,1,-1.026500,0
2024-04-08,sz.300750,197.6500,199.9000,194.6000,194.6000,197.6500,18957556,3729974586.6600,3,0.486700,1,-1.543100,0
2024-04-09,sz.300750,194.0000,196.5000,193.7100,196.0000,194.6000,14570001,2845224466.8800,3,0.374100,1,0.719400,0
2024-04-10,sz.300750,194.1100,195.0000,191.5300,192.7400,196.0000,17961495,3459617610.9100,3,0.461200,1,-1.663300,0
2024-04-11,sz.300750,190.8100,194.3000,187.0000,192.6000,192.7400,19295444,3681659227.9600,3,0.495400,1,-0.072600,0
2024-04-12,sz.300750,191.0000,191.9800,188.0100,188.3900,192.6000,16625645,3153751598.8100,3,0.426900,1,-2.185900,0
2024-04-15,sz.300750,193.8500,197.1400,191.8600,197.1400,188.3900,30548250,5978911501.3200,3,0.784300,1,4.644600,0
2024-04-16,sz.300750,199.0000,199.3000,194.9200,197.1500,197.1400,27623120,5450235800.7300,3,0.709200,1,0.005100,0
2024-04-17,sz.300750,195.3500,196.9300,193.0200,195.9900,197.1500,21619164,4211033978.0600,3,0.555100,1,-0.588400,0
2024-04-18,sz.300750,193.9700,197.4500,191.3900,195.5600,195.9900,19539576,3808772286.5100,3,0.501700,1,-0.219400,0
2024-04-19,sz.300750,193.0600,194.4600,189.5100,190.8000,195.5600,18491472,3533488436.0500,3,0.474800,1,-2.434000,0
2024-04-22,sz.300750,192.8000,194.8900,190.5700,190.6000,190.8000,15098743,2903026005.6900,3,0.387700,1,-0.104800,0
2024-04-23,sz.300750,191.1300,192.5000,187.8800,189.9300,190.6000,11113796,2113386949.5100,3,0.285300,1,-0.351500,0
2024-04-24,sz.300750,192.0000,192.4000,186.4000,189.6000,189.9300,15154279,2865374635.4800,3,0.389100,1,-0.173700,0
2024-04-25,sz.300750,188.5700,194.3500,187.8900,193.2000,189.6000,16418323,3150746112.0000,3,0.421500,1,1.898700,0
2024-04-26,sz.300750,192.0100,198.8800,192.0100,198.4800,193.2000,22488071,4413524312.7100,3,0.577400,1,2.732900,0
2024-04-29,sz.300750,200.5700,213.5000,200.0000,209.6300,198.4800,43863035,9119637969.0400,3,1.126200,1,5.617700,0
2024-04-30,sz.300750,205.7600,205.7600,202.0000,202.6000,204.6200,21433024,4377316692.3600,3,0.550300,1,-0.987200,0
2024-05-06,sz.300750,211.0000,211.7000,206.0300,206.9800,202.6000,27099899,5634660009.9100,3,0.695800,1,2.161900,0
2024-05-07,sz.300750,206.1800,207.8800,205.1500,206.8800,206.9800,13179902,2722386147.5300,3,0.338400,1,-0.048300,0
2024-05-08,sz.300750,207.0000,207.8000,203.1100,203.2300,206.8800,12432997,2544539625.5600,3,0.319200,1,-1.764300,0
2024-05-09,sz.300750,206.2700,210.5100,206.2000,209.4000,203.2300,21921628,4575999960.0600,3,0.562800,1,3.036000,0
2024-05-10,sz.300750,209.4000,209.4000,203.0000,203.5000,209.4000,22801132,4675581900.3500,3,0.585400,1,-2.817600,0
2024-05-13,sz.300750,196.3000,201.7700,195.5100,199.3500,203.5000,22196723,4425713327.7000,3,0.569900,1,-2.039300,0
2024-05-14,sz.300750,200.6000,201.2000,198.1200,199.0100,199.3500,10694712,2131826963.9100,3,0.274600,1,-0.170600,0
2024-05-15,sz.300750,199.0100,203.3300,197.5000,197.8900,199.0100,13074116,2607766831.7400,3,0.335700,1,-0.562800,0
2024-05-16,sz.300750,198.8000,201.6400,196.9800,199.6700,197.8900,15378204,3065019508.6100,3,0.394800,1,0.899500,0
2024-05-17,sz.300750,199.7000,203.0000,198.5800,203.0000,199.6700,18496201,3727316446.1000,3,0.474900,1,1.667800,0
2024-05-20,sz.300750,207.2000,207.8800,203.0100,203.4500,203.0000,19917171,4083626152.6900,3,0.511400,1,0.221700,0
2024-05-21,sz.300750,203.6700,204.5800,200.5600,201.5600,203.4500,12296358,2480343309.6400,3,0.315700,1,-0.929000,0
2024-05-22,sz.300750,202.5000,207.0000,201.6000,204.8900,201.5600,25236561,5153120079.0700,3,0.647900,1,1.652100,0
2024-05-23,sz.300750,204.2000,205.6500,203.1300,204.3400,204.8900,17654820,3602986569.3900,3,0.453300,1,-0.268400,0
2024-05-24,sz.300750,202.8000,204.8600,200.7900,200.9800,204.3400,15510693,3136303496.7900,3,0.398200,1,-1.644300,0
2024-05-27,sz.300750,201.8000,201.8000,198.5000,200.0100,200.9800,16361785,3261446783.1300,3,0.420100,1,-0.482600,0
2024-05-28,sz.300750,199.4600,200.5800,197.6000,197.8000,200.0100,12689994,2517505166.3900,3,0.325800,1,-1.104900,0
2024-05-29,sz.300750,198.0100,202.5000,197.8000,198.7900,197.8000,13338755,2663801635.2600,3,0.342500,1,0.500500,0
2024-05-30,sz.300750,199.0500,200.8800,197.6600,199.3500,198.7900,12784004,2548445865.2400,3,0.328200,1,0.281700,0
2024-05-31,sz.300750,199.3500,202.2500,197.7600,197.7600,199.3500,13808627,2760668470.7700,3,0.354500,1,-0.797600,0
2024-06-03,sz.300750,197.7600,203.6000,195.8000,202.5000,197.7600,18718068,3757638839.5000,3,0.480600,1,2.396800,0
2024-06-04,sz.300750,201.9900,207.2400,201.0000,205.9700,202.5000,17714939,3639805938.3100,3,0.454800,1,1.713600,0
2024-06-05,sz.300750,205.7000,207.8500,204.0100,204.1200,205.9700,11777390,2420867501.8200,3,0.302400,1,-0.898200,0
2024-06-06,sz.300750,203.9800,206.8800,202.2000,204.7900,204.1200,12412570,2544442658.2300,3,0.318700,1,0.328200,0
2024-06-07,sz.300750,198.8600,202.4500,187.5900,193.2000,204.7900,51686760,10008885040.6400,3,1.327100,1,-5.659500,0
2024-06-11,sz.300750,189.0000,192.0000,184.6100,188.7700,193.2000,42072363,7876263876.2000,3,1.080200,1,-2.293000,0
2024-06-12,sz.300750,186.0000,189.7600,185.4800,185.6000,188.7700,20310392,3788449182.2400,3,0.521500,1,-1.679300,0
2024-06-13,sz.300750,187.0000,190.0100,185.1200,185.1800,185.6000,22117637,4134985666.2200,3,0.567900,1,-0.226300,0
2024-06-14,sz.300750,186.1000,186.5800,178.5800,184.8900,185.1800,37184949,6764196086.1300,3,0.954700,1,-0.156600,0
2024-06-17,sz.300750,182.5500,190.5000,182.3100,188.2000,184.8900,26929318,5044213365.1600,3,0.691400,1,1.790300,0
2024-06-18,sz.300750,188.1500,190.4700,187.0200,190.3300,188.2000,15652909,2959271843.3200,3,0.401900,1,1.131800,0
2024-06-19,sz.300750,190.6000,190.7000,187.6800,189.0100,190.3300,10753975,2030697600.0400,3,0.276100,1,-0.693500,0
2024-06-20,sz.300750,189.9900,190.1100,187.1000,187.9900,189.0100,11562370,2172637229.0500,3,0.296900,1,-0.539700,0
2024-06-21,sz.300750,188.3100,188.9600,182.3700,185.1600,187.9900,18467717,3416688219.7600,3,0.474200,1,-1.505400,0
2024-06-24,sz.300750,183.0000,187.9900,183.0000,186.9800,185.1600,18035490,3363422625.7200,3,0.463100,1,0.982900,0
2024-06-25,sz.300750,187.0000,189.2000,185.6000,186.3200,186.9800,14414412,2696969882.2400,3,0.370100,1,-0.353000,0
2024-06-26,sz.300750,185.1200,186.6300,183.2000,185.5100,186.3200,10481398,1940490559.3800,3,0.269100,1,-0.434700,0
2024-06-27,sz.300750,185.5100,185.8800,183.0100,185.0000,185.5100,12653577,2330478210.9500,3,0.324900,1,-0.274900,0
2024-06-28,sz.300750,183.8000,185.4800,179.8400,180.0300,185.0000,19420506,3539244333.2200,3,0.498600,1,-2.686500,0
2024-07-01,sz.300750,179.1900,179.2800,171.1700,176.0700,180.0300,26995744,4709620520.8500,3,0.693100,1,-2.199600,0
2024-07-02,sz.300750,173.8500,176.9600,172.1100,176.0800,176.0700,14415586,2529552189.4800,3,0.370100,1,0.005700,0
2024-07-03,sz.300750,177.0000,182.5000,176.3100,179.5000,176.0800,16205321,2906473773.9700,3,0.416100,1,1.942300,0
2024-07-04,sz.300750,180.3900,182.9900,179.2000,179.6000,179.5000,11834646,2137596470.1800,3,0.303900,1,0.055700,0
2024-07-05,sz.300750,181.0000,182.4900,176.5000,177.6200,179.6000,13524707,2414693953.9600,3,0.347200,1,-1.102400,0
2024-07-08,sz.300750,176.0100,178.3700,175.0100,175.9100,177.6200,10806397,1907514420.0000,3,0.277500,1,-0.962700,0
2024-07-09,sz.300750,175.3000,177.3000,173.0900,175.7700,175.9100,16443915,2876833389.6200,3,0.422200,1,-0.079600,0
2024-07-10,sz.300750,175.0100,180.0900,173.0500,173.0500,175.7700,17772919,3123226777.3800,3,0.456300,1,-1.547500,0
2024-07-11,sz.300750,175.0000,178.9800,173.4900,177.0100,173.0500,20811148,3678618339.7000,3,0.534300,1,2.288400,0
2024-07-12,sz.300750,177.8500,181.7700,177.0000,179.8000,177.0100,19550460,3523525353.7100,3,0.502000,1,1.576200,0
2024-07-15,sz.300750,178.3000,179.9500,177.1100,178.1200,179.8000,11469696,2041627402.3400,3,0.294500,1,-0.934400,0
2024-07-16,sz.300750,177.5000,180.5000,177.3000,179.3000,178.1200,15148737,2710034963.0500,3,0.388900,1,0.662500,0
2024-07-17,sz.300750,178.0000,182.6600,175.9400,180.8900,179.3000,18590141,3346445646.3700,3,0.477300,1,0.886800,0
2024-07-18,sz.300750,180.0000,189.1000,179.6800,188.3500,180.8900,31994401,5957621426.2100,3,0.821500,1,4.124100,0
2024-07-19,sz.300750,186.3500,190.0900,186.2000,189.4400,188.3500,20847631,3929663334.9300,3,0.535300,1,0.578700,0
2024-07-22,sz.300750,191.1900,194.1800,187.4000,189.5200,189.4400,17168252,3259890052.7800,3,0.440800,1,0.042200,0
2024-07-23,sz.300750,189.0100,189.7000,186.2000,186.2000,189.5200,11903104,2233862306.3000,3,0.305600,1,-1.751800,0
2024-07-24,sz.300750,186.0000,189.0900,185.3900,186.3200,186.2000,14468136,2708577542.7200,3,0.371500,1,0.064400,0
2024-07-25,sz.300750,186.1200,190.7300,185.0600,187.7300,186.3200,20595888,3863507112.2400,3,0.528800,1,0.756800,0
2024-07-26,sz.300750,190.0000,193.3000,188.0500,189.3500,187.7300,23347718,4436931314.6600,3,0.599500,1,0.862900,0
2024-07-29,sz.300750,187.0000,187.0000,180.0000,184.5300,189.3500,21362366,3918833597.9600,3,0.548500,1,-2.545600,0
2024-07-30,sz.300750,183.2200,185.3300,183.2200,184.8900,184.5300,12725163,2349179517.9500,3,0.326700,1,0.195100,0
2024-07-31,sz.300750,182.0000,186.8800,182.0000,186.3100,184.8900,19896940,3690880179.0300,3,0.510900,1,0.768000,0
2024-08-01,sz.300750,185.0000,186.0000,180.1000,180.3000,186.3100,23012659,4180640117.6700,3,0.590800,1,-3.225800,0
2024-08-02,sz.300750,179.0000,180.0000,176.7400,177.0900,180.3000,15493685,2753866402.3200,3,0.397800,1,-1.780400,0
2024-08-05,sz.300750,175.0100,180.1900,175.0000,177.0000,177.0900,19347659,3451887572.3200,3,0.496700,1,-0.050800,0
2024-08-06,sz.300750,178.4100,179.3900,173.7100,174.9500,177.0000,15768703,2771240102.2900,3,0.404900,1,-1.158200,0
2024-08-07,sz.300750,174.9500,176.2300,173.6700,173.6700,174.9500,12753959,2230380711.0600,3,0.327500,1,-0.731600,0
2024-08-08,sz.300750,173.0100,173.6000,170.1200,172.4000,173.6700,14658996,2520197340.4500,3,0.376400,1,-0.731300,0
2024-08-09,sz.300750,173.6000,174.8700,170.0000,170.0000,172.4000,15412989,2646422840.3100,3,0.395700,1,-1.392100,0
2024-08-12,sz.300750,170.5700,171.1200,166.8000,169.0000,170.0000,17415581,2934605437.6300,3,0.447100,1,-0.588200,0
2024-08-13,sz.300750,168.8900,174.9600,168.3800,173.7800,169.0000,19389256,3336604796.2400,3,0.497800,1,2.828400,0
2024-08-14,sz.300750,172.9900,174.4500,171.7200,172.2100,173.7800,9966285,1720375362.2300,3,0.255900,1,-0.903400,0
2024-08-15,sz.300750,172.0000,174.6000,171.2900,173.4000,172.2100,14481202,2511442939.3900,3,0.371800,1,0.691000,0
2024-08-16,sz.300750,173.4000,176.0000,172.8800,173.6200,173.4000,11150641,1941327488.9800,3,0.286300,1,0.126900,0
2024-08-19,sz.300750,173.3500,177.9400,173.1500,175.6000,173.6200,14035843,2473581500.6300,3,0.360400,1,1.140400,0
2024-08-20,sz.300750,175.0000,176.0000,173.6600,174.8700,175.6000,8436955,1475662465.9200,3,0.216600,1,-0.415700,0
2024-08-21,sz.300750,174.0000,175.4100,172.0000,174.0100,174.8700,11147405,1940113037.7200,3,0.286200,1,-0.491800,0
2024-08-22,sz.300750,174.9800,179.9700,174.3000,178.8000,174.0100,19901136,3536569763.9200,3,0.511000,1,2.752700,0
2024-08-23,sz.300750,177.0000,182.5200,177.0000,181.8000,178.8000,18415176,3332172741.0900,3,0.472800,1,1.677900,0
2024-08-26,sz.300750,181.9000,184.5600,181.0000,183.9200,181.8000,14838749,2717728514.0100,3,0.381000,1,1.166100,0
2024-08-27,sz.300750,182.5200,184.4900,181.5000,183.5000,183.9200,9976992,1827225122.2600,3,0.256200,1,-0.228400,0
2024-08-28,sz.300750,182.8000,183.6900,181.2800,182.8200,183.5000,10639015,1940292275.3000,3,0.273200,1,-0.370600,0
2024-08-29,sz.300750,179.1700,182.9900,179.1700,180.8000,182.8200,15670242,2839993927.1700,3,0.402300,1,-1.104900,0
2024-08-30,sz.300750,180.8000,185.9600,180.8000,184.3400,180.8000,25429171,4689604094.3200,3,0.652900,1,1.958000,0
2024-09-02,sz.300750,184.4400,185.5900,181.0000,181.1900,184.3400,12985176,2371406001.7800,3,0.333400,1,-1.708800,0
2024-09-03,sz.300750,180.3000,186.7000,180.0200,185.6500,181.1900,18196886,3362146073.3300,3,0.467200,1,2.461500,0
2024-09-04,sz.300750,185.3200,189.0000,184.8500,187.1500,185.6500,16564524,3101382415.2900,3,0.425300,1,0.808000,0
2024-09-05,sz.300750,187.1500,189.5500,185.8000,186.8000,187.1500,12318215,2302962597.2300,3,0.316300,1,-0.187000,0
2024-09-06,sz.300750,186.1200,188.5000,185.4000,185.9500,186.8000,7525486,1404159124.5100,3,0.193200,1,-0.455000,0
2024-09-09,sz.300750,185.1100,188.6600,183.4700,185.1500,185.9500,13475355,2494206446.2000,3,0.346000,1,-0.430200,0
2024-09-10,sz.300750,185.5000,185.5000,181.0500,181.1600,185.1500,15424413,2809100737.4500,3,0.396000,1,-2.155000,0
2024-09-11,sz.300750,182.4000,187.7800,181.1600,186.5600,181.1600,21197083,3938430662.6400,3,0.544200,1,2.980800,0
2024-09-12,sz.300750,188.0000,192.1600,186.7100,189.3500,186.5600,20709986,3931885572.8300,3,0.531700,1,1.495500,0
2024-09-13,sz.300750,188.8800,188.8800,183.5000,183.5000,189.3500,17287288,3202147524.2700,3,0.443800,1,-3.089500,0
2024-09-18,sz.300750,183.6000,187.4300,183.2900,186.4000,183.5000,11377895,2116044596.2200,3,0.292100,1,1.580400,0
2024-09-19,sz.300750,187.0000,188.2200,183.6000,186.9000,186.4000,15769409,2940618896.6400,3,0.404900,1,0.268200,0
2024-09-20,sz.300750,186.9000,187.9000,183.6800,185.6000,186.9000,15502703,2874252971.7400,3,0.397700,1,-0.695600,0
2024-09-23,sz.300750,186.6600,189.4300,185.5000,188.2000,185.6000,15792549,2968348168.2200,3,0.405100,1,1.400900,0
2024-09-24,sz.300750,191.9600,198.1700,188.8900,197.5200,188.2000,35451735,6891613101.7300,3,0.908700,1,4.952200,0
2024-09-25,sz.300750,207.3900,207.4000,202.5900,203.1000,197.5200,42010119,8606648805.9500,3,1.076800,1,2.825000,0
2024-09-26,sz.300750,203.7000,207.3300,198.9300,205.5100,203.1000,35489346,7190132217.1900,3,0.909600,1,1.186600,0
2024-09-27,sz.300750,212.0000,231.6800,211.6700,226.8100,205.5100,70181326,15567947397.4300,3,1.798800,1,10.364500,0
2024-09-30,sz.300750,233.0200,255.0000,232.0000,251.8900,226.8100,91361145,22246725636.1500,3,2.341700,1,11.057700,0
2024-10-08,sz.300750,296.0000,301.5000,267.6600,299.0000,251.8900,137646479,39285155658.4100,3,3.528100,1,18.702600,0
2024-10-09,sz.300750,279.9000,279.9900,255.0000,255.0000,299.0000,108691594,29017394644.9200,3,2.785900,1,-14.715700,0
2024-10-10,sz.300750,255.0000,265.9900,250.1600,258.0000,255.0000,60833833,15786972610.8900,3,1.559300,1,1.176500,0
2024-10-11,sz.300750,255.5000,255.5000,237.9300,241.7900,258.0000,47640230,11668275358.2100,3,1.221100,1,-6.282900,0
2024-10-14,sz.300750,249.9900,252.8000,244.9400,249.7200,241.7900,46759863,11671765786.3800,3,1.198500,1,3.279700,0
2024-10-15,sz.300750,249.8100,250.8400,241.1300,241.2200,249.7200,32765334,8057930637.1400,3,0.839800,1,-3.403800,0
2024-10-16,sz.300750,238.8200,238.8200,233.3300,233.8500,241.2200,33585954,7918107275.6600,3,0.860900,1,-3.055300,0
2024-10-17,sz.300750,234.0000,238.8800,230.8600,231.5000,233.8500,26164672,6135626737.1500,3,0.670600,1,-1.004900,0
2024-10-18,sz.300750,230.0000,258.8800,229.6000,249.8900,231.5000,68013787,16734812130.4700,3,1.743300,1,7.943800,0
2024-10-21,sz.300750,259.0000,262.5300,251.7500,253.3600,249.8900,58455809,14972853360.1700,3,1.498300,1,1.388600,0
2024-10-22,sz.300750,254.0000,254.5600,247.2600,250.5500,253.3600,27876033,6986426718.6000,3,0.714500,1,-1.109100,0
2024-10-23,sz.300750,247.8100,254.9400,246.8600,249.3000,250.5500,32154122,8076690148.3200,3,0.824200,1,-0.498900,0
2024-10-24,sz.300750,249.7700,251.5000,245.0000,246.1600,249.3000,21465790,5297733385.7300,3,0.550200,1,-1.259500,0
2024-10-25,sz.300750,252.3400,265.0000,246.3000,258.8800,246.1600,57898551,14887536977.8900,3,1.484000,1,5.167400,0
2024-10-28,sz.300750,256.1300,258.6100,253.0000,256.2400,258.8800,27601935,7053002719.8300,3,0.707500,1,-1.019800,0
2024-10-29,sz.300750,256.2400,257.7100,251.2400,251.7800,256.2400,26994808,6853075171.3900,3,0.691900,1,-1.740600,0
2024-10-30,sz.300750,250.0000,252.3000,244.5000,248.0300,251.7800,27134374,6734690047.3300,3,0.695500,1,-1.489400,0
2024-10-31,sz.300750,246.9900,250.5000,244.0000,245.9800,248.0300,25500279,6286268642.6700,3,0.653600,1,-0.826500,0
2024-11-01,sz.300750,246.5300,249.8200,245.1800,246.2000,245.9800,25915829,6418140472.7700,3,0.664300,1,0.089400,0
2024-11-04,sz.300750,244.0000,254.3000,244.0000,251.2000,246.2000,24247222,6074686403.4000,3,0.621500,1,2.030900,0
2024-11-05,sz.300750,250.5800,262.8200,249.1300,261.3900,251.2000,48482094,12547431634.8200,3,1.242700,1,4.056500,0
2024-11-06,sz.300750,258.9900,269.5000,253.5000,256.5000,261.3900,45239310,11840068810.2200,3,1.159500,1,-1.870800,0
2024-11-07,sz.300750,258.0000,262.8000,253.8800,262.8000,256.5000,33571027,8698717048.5000,3,0.860500,1,2.456100,0
2024-11-08,sz.300750,269.6600,272.0000,257.1000,257.5000,262.8000,40294127,10612727375.4100,3,1.032800,1,-2.016700,0
2024-11-11,sz.300750,252.3500,268.9900,251.0100,267.5000,257.5000,49153907,12844920271.7900,3,1.259900,1,3.883500,0
2024-11-12,sz.300750,278.2800,285.2000,270.9800,273.0200,267.5000,74403008,20764206510.3800,3,1.907100,1,2.063600,0
2024-11-13,sz.300750,269.0000,288.2000,266.7700,282.0000,273.0200,55773688,15410247017.5500,3,1.429600,1,3.289100,0
2024-11-14,sz.300750,283.0000,284.9900,274.6600,275.0000,282.0000,42657210,11940874423.6000,3,1.093400,1,-2.482300,0
2024-11-15,sz.300750,269.5000,275.0000,265.5600,265.5600,275.0000,35198317,9488134617.7700,3,0.902200,1,-3.432700,0
2024-11-18,sz.300750,265.5600,270.9500,261.0000,262.9200,265.5600,30650010,8135717135.8600,3,0.785600,1,-0.994100,0
2024-11-19,sz.300750,262.0200,272.0000,258.0000,268.7200,262.9200,34812887,9211079120.5100,3,0.892100,1,2.206000,0
2024-11-20,sz.300750,266.9500,269.9000,264.6000,267.5500,268.7200,22708778,6060616028.9200,3,0.581900,1,-0.435400,0
2024-11-21,sz.300750,265.6600,271.4300,263.6600,268.2600,267.5500,20550827,5510533650.3900,3,0.526600,1,0.265400,0
2024-11-22,sz.300750,267.9300,269.0000,258.8800,259.1000,268.2600,22555101,5937579845.2100,3,0.578000,1,-3.414600,0
2024-11-25,sz.300750,263.0600,266.5600,261.1800,264.1000,259.1000,26239071,6923644963.0300,3,0.672400,1,1.929800,0
2024-11-26,sz.300750,261.5700,263.9700,255.6600,256.7200,264.1000,27360405,7076484876.2400,3,0.701100,1,-2.794400,0
2024-11-27,sz.300750,254.7000,260.9000,251.4700,259.9000,256.7200,27400665,7033615361.6900,3,0.702100,1,1.238700,0
2024-11-28,sz.300750,259.2000,259.5300,253.5000,254.7000,259.9000,22355598,5728197559.5300,3,0.572800,1,-2.000800,0
2024-11-29,sz.300750,251.2300,267.9900,251.2300,261.2400,254.7000,31366272,8192074188.2600,3,0.803700,1,2.567700,0
2024-12-02,sz.300750,258.6400,263.5500,257.2100,262.1900,261.2400,20647547,5387882833.8500,3,0.529100,1,0.363700,0
2024-12-03,sz.300750,261.0000,262.9900,259.0000,261.8400,262.1900,17310789,4514867561.7200,3,0.443600,1,-0.133500,0
2024-12-04,sz.300750,260.0000,262.0000,257.5000,258.9700,261.8400,16181395,4186965339.3800,3,0.414600,1,-1.096100,0
2024-12-05,sz.300750,257.9900,258.9500,255.0100,256.0000,258.9700,16021580,4109014221.9500,3,0.410500,1,-1.146900,0
2024-12-06,sz.300750,256.0000,269.9000,255.0000,266.5500,256.0000,33038136,8719647873.9700,3,0.846600,1,4.121100,0
2024-12-09,sz.300750,266.9900,269.6600,264.4100,268.0500,266.5500,22456090,6005103478.7000,3,0.575400,1,0.562700,0
2024-12-10,sz.300750,281.2800,281.5000,269.3300,270.5700,268.0500,32904436,9035442039.7100,3,0.843200,1,0.940100,0
2024-12-11,sz.300750,273.9600,279.5000,266.5200,267.1000,270.5700,19400821,5262014871.7500,3,0.497100,1,-1.282500,0
2024-12-12,sz.300750,265.9000,275.3800,265.2000,273.7100,267.1000,22329514,6055502392.4900,3,0.572200,1,2.474700,0
2024-12-13,sz.300750,269.8800,272.0000,266.0000,267.0300,273.7100,28316441,7596460114.5600,3,0.725600,1,-2.440500,0
2024-12-16,sz.300750,266.2200,269.5000,264.0500,267.2000,267.0300,16257508,4333963457.3000,3,0.416600,1,0.063700,0
2024-12-17,sz.300750,267.0000,278.0000,266.5400,273.8000,267.2000,28214610,7746201690.5200,3,0.723000,1,2.470100,0
2024-12-18,sz.300750,274.3100,274.7300,270.3100,271.4100,273.8000,15085329,4110472402.5500,3,0.386500,1,-0.872900,0
2024-12-19,sz.300750,269.2600,272.3500,266.6200,269.7900,271.4100,15346018,4137668599.4500,3,0.393200,1,-0.596900,0
2024-12-20,sz.300750,269.7900,270.8000,260.3200,262.7100,269.7900,27740098,7313368050.8100,3,0.710800,1,-2.624300,0
2024-12-23,sz.300750,262.7100,268.8800,262.7100,263.5000,262.7100,20639383,5482614221.4300,3,0.528900,1,0.300700,0
2024-12-24,sz.300750,263.0000,268.2500,263.0000,268.2300,263.5000,19615352,5229920631.8400,3,0.502600,1,1.795100,0
2024-12-25,sz.300750,268.9100,270.9100,266.2600,267.9700,268.2300,11413810,3058526680.1000,3,0.292500,1,-0.096900,0
2024-12-26,sz.300750,267.2000,267.2000,261.0000,261.2500,267.9700,22443762,5898437344.1600,3,0.575100,1,-2.507700,0
2024-12-27,sz.300750,260.5700,263.4200,255.0000,262.0000,261.2500,24351918,6338085456.5800,3,0.624000,1,0.287100,0
2024-12-30,sz.300750,260.8800,267.5000,260.5100,266.5800,262.0000,22631352,6013633016.5700,3,0.579900,1,1.748100,0
2024-12-31,sz.300750,265.0900,270.5000,265.0900,266.0000,266.5800,24933952,6694555730.6700,3,0.638900,1,-0.217600,0
2025-01-02,sz.300750,266.2500,266.3000,257.0000,258.7800,266.0000,23354576,6090661831.1700,3,0.598400,1,-2.714300,0
