date,corr_dim_raw,corr_dim_scaled,lyap_raw,lyap_scaled,ret_raw,ret_scaled,macd_raw,macd_scaled,rsi_raw,rsi_scaled
2022-12-21,9.651051691178928,1.8658523556373847,0.04043370575334321,-0.46902066461486047,0.0030480278708138746,0.17585346059012025,-10.12809739672172,-0.7779022701525584,48.835555892260174,-0.19848250227338562
2022-12-22,9.64745842645492,1.8645079267312292,0.04056065010099654,-0.44748384704506333,0.00471891984089526,0.2808575129773434,-11.119105219588434,-0.8540537750260524,50.74877742018112,-0.05030989862391789
2022-12-23,9.643856189774723,1.8631601409454195,0.04019767698388948,-0.5090642635849418,-0.0014811955937110808,-0.10877704003958469,-11.710912969493293,-0.8995297538338531,50.11430044610027,-0.0994480166270933
2022-12-26,9.640244936222343,1.8618089814745244,0.03951852710410549,-0.6242858337756906,-0.00319964140203433,-0.21676952364281218,-12.280634083998045,-0.9433085406674826,48.70115508339583,-0.20889139507089907
2022-12-27,9.636624620543648,1.8604544313865987,0.0389257444101683,-0.724854728522561,0.009515268953076502,0.5822750207880724,-10.65440843051919,-0.8183453184619683,52.96250024363705,0.1211355245656072
2022-12-28,9.632995197142955,1.8590964736219047,0.038504465947253895,-0.7963269726168719,0.0022208958539478,0.12387391003549975,-8.930208578530799,-0.6858535152673624,53.93009864834534,0.19607278238984746
2022-12-29,9.651051691178928,1.8658523556373847,0.03705376841107717,-1.042445911846159,-0.006172162652231168,-0.4035720115754101,-8.62416002780126,-0.662335983755867,50.8081839500482,-0.04570906172357687
2022-12-30,9.654636028527966,1.8671934443440592,0.036188671569150246,-1.1892144226873633,0.0050127546323555545,0.2993230058925932,-7.326446438861225,-0.5626164453099454,53.1774646416249,0.1377837976886954
2023-01-03,9.658211482751794,1.8685312094074102,0.03594878186457267,-1.2299130508647176,0.00233988579261491,0.13135160816145644,-5.905446879775617,-0.45342330641431583,54.28830120783277,0.22381437169280247
2023-01-04,9.661778097771986,1.8698656672608038,0.03556702511283179,-1.2946802159277444,0.003621480593263448,0.21189101465578364,-4.250600029953269,-0.32626076032603757,56.0321208918493,0.35886736953184767
2023-01-05,9.668884984266246,1.8725247264644884,0.03526470410814813,-1.345970662849969,0.018427101258193256,1.1423223027120184,0.008593549069239259,0.0010262631525952757,63.70371518987454,0.9530066705442392
2023-01-06,9.6724253419715,1.8738493600783919,0.03605290207163647,-1.212248476219879,0.0049215652918576415,0.29359238389054193,3.380643435016456,0.2601429597096023,65.4575879218259,1.088838243297573
2023-01-09,9.675957032941753,1.8751707510119047,0.03660806163784833,-1.1180625552186263,0.010473548543385391,0.6424962930810383,6.985279745107029,0.5371321753355566,68.92544115691932,1.3574118692050756
2023-01-10,9.679480099505444,1.8764889151023179,0.03748727315976481,-0.9688994100860141,-0.003134729306157712,-0.2126902454859719,8.159778053515655,0.6273835452974659,66.75729065443184,1.18949586974077
2023-01-11,9.682994583681682,1.877803868071185,0.03793657049494845,-0.8926736078244504,0.0024019472210885227,0.13525174150541627,8.698198436888838,0.6687571061335704,67.5980466404828,1.2546096067905628
2023-01-12,9.686500527183217,1.879115625525435,0.03804677395431814,-0.8739769754506567,0.0006394220750175456,0.02448917511231754,8.482209939032913,0.6521600129849866,67.83164595939118,1.272701092166545
2023-01-13,9.689997971419444,1.8804242029584963,0.038412486311213204,-0.8119318315819547,0.016425843666103064,1.0165570463083198,10.571513938438393,0.8127073265598621,73.21886518182367,1.6899231895395088
2023-01-16,9.689997971419444,1.8804242029584963,0.0389963311555046,-0.7128792929458228,0.016698411430278264,1.0336860530310745,14.069401255957615,1.0814936842058234,77.42667826801552,2.0158042292165357
2023-01-17,9.693486957499324,1.8817296157513874,0.0395076212534624,-0.6261360722470027,-0.0025662233935357715,-0.17696356434781746,14.775856557345222,1.1357794658971345,75.45080464084884,1.8627794301815015
2023-01-18,9.696967526234285,1.8830318791738059,0.0399484127637052,-0.5513533306921028,-0.00601061231252683,-0.39341968537046595,13.044415715312667,1.0027312470255645,70.90616381776374,1.510812209668392
2023-01-19,9.70043971814109,1.8843310083851994,0.04081936074063629,-0.4035921421185664,0.003807820011815834,0.22360116373653263,11.611300763219887,0.8926071312109424,72.0533378088208,1.5996569956031335
2023-01-20,9.703903573444663,1.885627018435822,0.0410018758914011,-0.3726274274352455,0.005656216032500295,0.33976012318071047,10.750764188034452,0.8264813613764623,73.71890235775047,1.7286493951551822
2023-01-30,9.689997971419444,1.8804242029584963,0.04104007333223288,-0.3661470182635524,0.0008155846528097831,0.03555977984223518,9.396326828099106,0.7224030273451566,73.96066760615139,1.7473733044384179
