date,code,close,open,high,low,volume
2017/6/8,sz50,2507.03,2481.16,2508.93,2475.74,2210000000
2017/6/9,sz50,2519.27,2506.76,2536.99,2504.9,3380000000
2017/6/12,sz50,2521.17,2515.58,2545.04,2512.14,2570000000
2017/6/13,sz50,2515.14,2517.33,2519.15,2499.73,1750000000
2017/6/14,sz50,2477.32,2505.06,2505.2,2471.62,2180000000
2017/6/15,sz50,2461.97,2474.26,2481.8,2453.13,2070000000
2017/6/16,sz50,2452.79,2454.84,2466.69,2448.31,1650000000
2017/6/19,sz50,2484.12,2455.03,2486.31,2453.35,2060000000
2017/6/20,sz50,2474.43,2489.2,2492.22,2467.77,1780000000
2017/6/21,sz50,2497.25,2487.85,2498.19,2468.51,2040000000
2017/6/22,sz50,2516.67,2491.92,2544.67,2491.92,4370000000
2017/6/23,sz50,2529.1,2510.71,2530.56,2496.66,2940000000
2017/6/26,sz50,2543.32,2531.28,2560.11,2531.28,3970000000
2017/6/27,sz50,2554.7,2541.69,2558.1,2529.24,2700000000
2017/6/28,sz50,2537.64,2548.16,2560.86,2537.24,2820000000
2017/6/29,sz50,2552.98,2541.35,2554.8,2532.46,1980000000
2017/6/30,sz50,2549.97,2543.79,2552.92,2533.86,1870000000
2017/7/3,sz50,2534.37,2550.5,2550.5,2522.74,1830000000
2017/7/4,sz50,2511.15,2531.53,2531.61,2506.68,2350000000
2017/7/5,sz50,2548.1,2508.81,2551.41,2507.92,2060000000
2017/7/6,sz50,2553.88,2543.91,2561.64,2534.12,2220000000
2017/7/7,sz50,2543.66,2542.91,2546.78,2527.55,2250000000
2017/7/10,sz50,2550.11,2538.16,2557.47,2530.93,2530000000
2017/7/11,sz50,2570.59,2543.72,2592.06,2543.05,3400000000
2017/7/12,sz50,2565.14,2570.91,2604.2,2555.38,3710000000
2017/7/13,sz50,2600.95,2565.59,2601.47,2563.22,4290000000
2017/7/14,sz50,2622.98,2600.76,2623.32,2593.43,3370000000
2017/7/17,sz50,2631.41,2627.37,2663.28,2594.42,6090000000
2017/7/18,sz50,2624.31,2619.23,2637.53,2596.12,3940000000
2017/7/19,sz50,2657.89,2621.11,2661.66,2618.37,4870000000
2017/7/20,sz50,2665.45,2653.38,2666.04,2643.64,3760000000
2017/7/21,sz50,2639.21,2655.23,2661.48,2635,2970000000
2017/7/24,sz50,2654.38,2636.55,2666.65,2632.76,3310000000
2017/7/25,sz50,2643.07,2656.48,2667.79,2639.61,3420000000
2017/7/26,sz50,2636.2,2642.26,2665.15,2617.55,3540000000
2017/7/27,sz50,2636.63,2632,2638.94,2610.58,3070000000
2017/7/28,sz50,2636.39,2627.16,2642.69,2619.04,2190000000
2017/7/31,sz50,2638.12,2633.88,2649.29,2626.18,2860000000
2017/8/1,sz50,2681.81,2640.87,2681.93,2638.02,3380000000
2017/8/2,sz50,2680.63,2679.34,2696.64,2675.2,4220000000
2017/8/3,sz50,2646.22,2676.35,2689.94,2644.99,3180000000
2017/8/4,sz50,2627.8,2644.45,2653.81,2627.25,2800000000
2017/8/7,sz50,2634.18,2621.55,2641.34,2613.82,2610000000
2017/8/8,sz50,2635.18,2632.04,2639.24,2622.26,2580000000
2017/8/9,sz50,2620.38,2630.67,2634.43,2618.81,2470000000
2017/8/10,sz50,2611.34,2617.99,2635.35,2590.86,2820000000
2017/8/11,sz50,2570.26,2592.04,2599.71,2566.57,3520000000
2017/8/14,sz50,2591.45,2572.3,2598.38,2567.6,2610000000
2017/8/15,sz50,2605.24,2593.07,2623.08,2592.92,2790000000
2017/8/16,sz50,2595,2601.47,2602.1,2586.34,2040000000
2017/8/17,sz50,2604.08,2599.04,2606.68,2591.54,2060000000
2017/8/18,sz50,2613.26,2601.88,2621.97,2595.86,1990000000
2017/8/21,sz50,2616.82,2619.04,2628.8,2610.26,1940000000
2017/8/22,sz50,2643.5,2624.41,2644.2,2620.16,2710000000
2017/8/23,sz50,2659.78,2641.79,2673.39,2639.66,3470000000
2017/8/24,sz50,2646.4,2659.65,2675.2,2641.83,2990000000
2017/8/25,sz50,2706.24,2645.45,2706.7,2645.45,4750000000
2017/8/28,sz50,2736.46,2715.47,2766.79,2715.47,6050000000
2017/8/29,sz50,2739.13,2734.45,2746.1,2726.22,3530000000
2017/8/30,sz50,2728.23,2740,2762.07,2720.66,4210000000
2017/8/31,sz50,2714.63,2729.47,2735.43,2701.88,4020000000
2017/9/1,sz50,2710.12,2716.05,2734.77,2700.16,4310000000
2017/9/4,sz50,2711.35,2703.33,2713.73,2691.78,3320000000
2017/9/5,sz50,2729.85,2712.76,2738.59,2711.17,3050000000
2017/9/6,sz50,2714.33,2721.95,2725.24,2703.65,3110000000
2017/9/7,sz50,2691.83,2716.13,2717.56,2690.88,2760000000
2017/9/8,sz50,2686.69,2692.8,2701.57,2681.44,2450000000
2017/9/11,sz50,2674.75,2691.34,2708.42,2673.62,2910000000
2017/9/12,sz50,2692.54,2682.25,2695.53,2672.28,3080000000
2017/9/13,sz50,2687.67,2690.56,2694.41,2676.25,2120000000
2017/9/14,sz50,2672.84,2688.4,2694.78,2666.82,2860000000
2017/9/15,sz50,2668.38,2669.65,2677.53,2659.73,3460000000
2017/9/18,sz50,2674.18,2670.2,2694.06,2670.2,3310000000
2017/9/19,sz50,2670.69,2680.72,2687.18,2661.61,3010000000
2017/9/20,sz50,2662.63,2667.24,2675.21,2661.87,2540000000
2017/9/21,sz50,2675.55,2664.05,2690.36,2660.53,3180000000
2017/9/22,sz50,2679.05,2666.67,2686.41,2662.84,2640000000
2017/9/25,sz50,2680.65,2672.95,2682.75,2667.31,3200000000
2017/9/26,sz50,2678.99,2673.54,2681.23,2673.4,1930000000
2017/9/27,sz50,2661.55,2674.41,2677.74,2659.6,2010000000
2017/9/28,sz50,2661.28,2661.54,2663.7,2653.46,2170000000
2017/9/29,sz50,2672.33,2661.52,2682.17,2660.86,2020000000
2017/10/9,sz50,2692.08,2736.83,2743.36,2688.54,4150000000
2017/10/10,sz50,2695.54,2693.25,2711.31,2671.94,3000000000
2017/10/11,sz50,2707.52,2694.5,2717.33,2692.77,2460000000
2017/10/12,sz50,2718.35,2706.42,2724.83,2702.31,2390000000
2017/10/13,sz50,2713.38,2716,2722.23,2711.95,1930000000
2017/10/16,sz50,2726.64,2719.31,2741.1,2715.05,2560000000
2017/10/17,sz50,2723.53,2725.2,2734.31,2716.4,1800000000
2017/10/18,sz50,2753.01,2725.67,2753.92,2723.76,2830000000
2017/10/19,sz50,2756.04,2750.64,2756.04,2743.13,2860000000
2017/10/20,sz50,2737.64,2744.49,2746.23,2733.72,1610000000
2017/10/23,sz50,2734.37,2744.32,2747,2732.63,1950000000
2017/10/24,sz50,2753.65,2732.94,2762.59,2730.84,2490000000
2017/10/25,sz50,2752.14,2753.93,2756.76,2746.27,1960000000
2017/10/26,sz50,2771.04,2760.06,2788.66,2753.73,4150000000
2017/10/27,sz50,2814.27,2770.53,2815.42,2769.43,4030000000
2017/10/30,sz50,2809.11,2812.24,2822.59,2780.05,4800000000
2017/10/31,sz50,2793.71,2795.54,2797.79,2785.16,3240000000
2017/11/1,sz50,2789.4,2795.19,2816.3,2782.06,4620000000
2017/11/2,sz50,2794.1,2788.11,2796.43,2771.15,3750000000
2017/11/3,sz50,2800.47,2789.54,2803.31,2770.12,3890000000
2017/11/6,sz50,2792.22,2798.47,2798.47,2776.95,3330000000
2017/11/7,sz50,2821.96,2794.19,2832.14,2792.7,4940000000
2017/11/8,sz50,2819.96,2818.67,2846.3,2811.11,4480000000
2017/11/9,sz50,2832.96,2814.57,2834.51,2809.96,3270000000
2017/11/10,sz50,2862.34,2828.12,2867.06,2827.74,4420000000
2017/11/13,sz50,2873.51,2865.78,2885.7,2865.72,4850000000
2017/11/14,sz50,2861.42,2876.75,2882.79,2853.78,3600000000
2017/11/15,sz50,2850.05,2848.77,2864.37,2839.46,3300000000
2017/11/16,sz50,2879.4,2840.36,2880.98,2840.36,3210000000
2017/11/17,sz50,2938.8,2868.52,2940.77,2867.59,6850000000
2017/11/20,sz50,2941.15,2916.74,2942.14,2897.2,4380000000
2017/11/21,sz50,2987.17,2928.92,3012.89,2927.61,6360000000
2017/11/22,sz50,3012.36,3001.95,3038.28,2989.82,7460000000
2017/11/23,sz50,2940.73,3003.78,3018.26,2919.65,6700000000
2017/11/24,sz50,2936.83,2934.45,2949.79,2907.1,4540000000
2017/11/27,sz50,2917.31,2928.36,2928.86,2885.6,5020000000
2017/11/28,sz50,2897.11,2900.08,2908.36,2872.53,3070000000
2017/11/29,sz50,2893.28,2905.33,2914.07,2855.85,3600000000
2017/11/30,sz50,2863.45,2878.53,2895.53,2850.31,3580000000
2017/12/1,sz50,2842.18,2861.9,2867.11,2834.26,3080000000
2017/12/4,sz50,2861.36,2829.81,2868.29,2823.94,2690000000
2017/12/5,sz50,2910.48,2852.82,2922.33,2851.32,5960000000
2017/12/6,sz50,2875.73,2897.23,2897.23,2845.13,3170000000
2017/12/7,sz50,2848.89,2868.2,2875.74,2828.23,2790000000
2017/12/8,sz50,2865.34,2843.2,2872.82,2832.8,2540000000
2017/12/11,sz50,2899.1,2862.61,2900.17,2857.98,2870000000
2017/12/12,sz50,2850.2,2897.66,2900.27,2849.39,2610000000
2017/12/13,sz50,2872.94,2850.47,2879.41,2834.93,2240000000
2017/12/14,sz50,2850.05,2874.95,2878.32,2841.92,2280000000
2017/12/15,sz50,2820.17,2844.1,2846.52,2817.32,2670000000
2017/12/18,sz50,2829.06,2821.42,2842.81,2815.82,2070000000
2017/12/19,sz50,2873.03,2829.55,2873.6,2827.44,2380000000
2017/12/20,sz50,2879.64,2874.05,2887.23,2861.54,2850000000
2017/12/21,sz50,2895.37,2871.68,2906.81,2862.23,2580000000
2017/12/22,sz50,2880.77,2891.72,2897.03,2876.02,1900000000
2017/12/25,sz50,2880.1,2882.28,2915.61,2868.86,2630000000
2017/12/26,sz50,2894.34,2878.75,2897.62,2868.6,2700000000
2017/12/27,sz50,2839.63,2886.7,2889.31,2832.02,3210000000
2017/12/28,sz50,2859.05,2842.73,2870.89,2829.54,3440000000
2017/12/29,sz50,2860.44,2861.92,2876.19,2849.68,2860000000
2018/1/2,sz50,2908.73,2867.53,2912.27,2867.53,5400000000
2018/1/3,sz50,2913.26,2914.28,2947.63,2906.6,4820000000
2018/1/4,sz50,2919.48,2918.26,2934.15,2910.66,4350000000
2018/1/5,sz50,2932.36,2926.78,2940.18,2920.08,4990000000
2018/1/8,sz50,2947.76,2933.82,2952.34,2926.87,5810000000
2018/1/9,sz50,2969.32,2947.55,2972.43,2947.12,4060000000
2018/1/10,sz50,2995.56,2968.34,2999.75,2966.18,5780000000
2018/1/11,sz50,2997.04,2986.79,3009.99,2981.33,4240000000
2018/1/12,sz50,3018.6,2997.9,3019.7,2993.56,3820000000
2018/1/15,sz50,3048.81,3027.2,3070.94,3022.47,6500000000
2018/1/16,sz50,3063.86,3041.36,3065.19,3035.77,6430000000
2018/1/17,sz50,3076.18,3071.5,3132.99,3060.22,9110000000
2018/1/18,sz50,3106.55,3096.2,3125.86,3084.28,8770000000
2018/1/19,sz50,3117.82,3122.67,3145.99,3100.41,9500000000
2018/1/22,sz50,3130.33,3104.96,3144.85,3104.4,7750000000
2018/1/23,sz50,3176.5,3145.11,3177.76,3144.28,10170000000
2018/1/24,sz50,3180.33,3189.77,3202.47,3150.55,9910000000
2018/1/25,sz50,3157.46,3171.35,3177.41,3124.46,7740000000
2018/1/26,sz50,3172.78,3147.48,3195.07,3147.48,8220000000
2018/1/29,sz50,3120.7,3184.3,3197.84,3107.96,7290000000
2018/1/30,sz50,3079.12,3109.19,3127.75,3077.31,5430000000
2018/1/31,sz50,3116.83,3063.23,3118.76,3062.53,5560000000
2018/2/1,sz50,3141.23,3120.13,3141.77,3101.34,7220000000
2018/2/2,sz50,3149.64,3113.3,3150.7,3082.99,5290000000
2018/2/5,sz50,3181.34,3098.67,3181.59,3095.99,7160000000
2018/2/6,sz50,3117.49,3114.35,3140.03,3094.49,9860000000
2018/2/7,sz50,3029.6,3147.32,3166.7,3020.39,9470000000
2018/2/8,sz50,2945.84,2998.6,3019.27,2911.4,7310000000
2018/2/9,sz50,2810.03,2857.43,2871.54,2724.59,9190000000
2018/2/12,sz50,2805.21,2803.86,2823.81,2776.96,4630000000
2018/2/13,sz50,2852.72,2834.39,2887.89,2834.39,4660000000
2018/2/14,sz50,2871.79,2859.87,2877.04,2841.24,2530000000
2018/2/22,sz50,2931.88,2915.97,2936.85,2900.87,3930000000
2018/2/23,sz50,2957.17,2941.42,2966.75,2926.36,3820000000
2018/2/26,sz50,2973.79,2973.81,2986.81,2933.52,5020000000
2018/2/27,sz50,2927.1,2979.77,2979.77,2918.01,4620000000
2018/2/28,sz50,2878.67,2899,2905.57,2866.46,3880000000
2018/3/1,sz50,2891.3,2859.09,2907.27,2852.49,3230000000
2018/3/2,sz50,2864.18,2864.18,2887.89,2852.01,2990000000
2018/3/5,sz50,2863.99,2865.2,2889.74,2846.93,3000000000
2018/3/6,sz50,2892.48,2878.92,2893.46,2838.61,4760000000
2018/3/7,sz50,2878.15,2892.44,2921.44,2868.04,3790000000
2018/3/8,sz50,2898.25,2878.82,2903.05,2865.55,2900000000
2018/3/9,sz50,2908.2,2907.04,2916.55,2891.87,3150000000
2018/3/12,sz50,2909.58,2922.62,2927.51,2897.24,4500000000
2018/3/13,sz50,2883.38,2909.25,2921.31,2878.2,4060000000
2018/3/14,sz50,2871.33,2871.72,2879.54,2860.97,3090000000
2018/3/15,sz50,2894.98,2860.41,2895.61,2860.41,2630000000
2018/3/16,sz50,2870.73,2895.51,2911.19,2869.97,2720000000
2018/3/19,sz50,2897.26,2870.36,2898.23,2856.17,2600000000
2018/3/20,sz50,2904.4,2878.95,2907.52,2877.1,2710000000
2018/3/21,sz50,2894.18,2929,2932.22,2879.53,3340000000
2018/3/22,sz50,2866.67,2894.13,2902.77,2851.29,3050000000
2018/3/23,sz50,2791.47,2786.53,2800.25,2754.66,6260000000
2018/3/26,sz50,2738.87,2767.36,2773.54,2709.57,4270000000
2018/3/27,sz50,2747.59,2775.63,2780.84,2726.36,3920000000
2018/3/28,sz50,2694.83,2714.87,2746.88,2687.96,3460000000
2018/3/29,sz50,2738.79,2699.14,2757.78,2657.49,4240000000
2018/3/30,sz50,2722.15,2735.62,2740.82,2714.77,3170000000
2018/4/2,sz50,2711.37,2717.12,2754.65,2707.63,3470000000
2018/4/3,sz50,2697.27,2690.63,2709.91,2683.05,2860000000
